Duration,Country,Device Type,Title,Duracion total,Start Time,clean_title,Season,Episode,Supplemental Video Type,genres,Original language,popularity,popularity_category
0:27:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: De Tokio a Berlín: Volumen 2: Episodio 1 (episodio 1),0:27:48,12/18/2021 15:10,La casa de papel: De Tokio a Berlín,1,1,SERIE,"['Crime', 'Drama']",es,24.4959,Moderadamente popular
0:32:29,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Nuestro último verano,0:32:29,12/18/2021 0:33,Nuestro último verano,,,FILM,['Drama'],es,0.0071,Poco visto
0:00:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diarios de un intercambio,0:00:05,12/18/2021 0:27,Diarios de un intercambio,,,FILM,"['Comedy', 'Romance']",,0.8247,Poco visto
0:09:57,AR (Argentina),iPhone SE,"Guía Headspace para el buen dormir: Temporada 1: Buenas noches, insomnio (episodio 6)",0:49:14,12/13/2021 3:07,"Guía Headspace para el buen dormir: Buenas noches, insomnio",1,6,SERIE,"['Documentary', 'Animation']",en,1.0779,Poco visto
1:10:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Una tradición familiar (episodio 10),1:10:20,12/12/2021 0:19,La casa de papel: Parte 5,1,10,SERIE,"['Crime', 'Drama']",es,24.4959,Moderadamente popular
0:03:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Drama total: Total Drama Island: Un campamento de porquería (Parte 1) (episodio 1),0:03:57,12/11/2021 14:58,Drama total: Total Drama Island,1,1,SERIE,"['Animation', 'Action & Adventure', 'Comedy']",en,2.9984,Poco visto
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Drama total: Total Drama Island: Un campamento de porquería (Parte 1) (episodio 1),0:03:57,12/11/2021 14:58,Drama total: Total Drama Island,1,1,SERIE,"['Animation', 'Action & Adventure', 'Comedy']",en,2.9984,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Una tradición familiar (episodio 10),1:10:20,12/8/2021 23:13,La casa de papel: Parte 5,1,10,SERIE,"['Crime', 'Drama']",es,24.4959,Moderadamente popular
0:47:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Lo que se habla en la cama (episodio 9),0:47:53,12/5/2021 22:23,La casa de papel: Parte 5,1,9,SERIE,"['Crime', 'Drama']",es,24.4959,Moderadamente popular
0:45:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: La teoría de la elegancia (episodio 8),0:45:37,12/5/2021 21:10,La casa de papel: Parte 5,1,8,SERIE,"['Crime', 'Drama']",es,24.4959,Moderadamente popular
0:49:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Ciencia ilusionada (episodio 7),0:49:50,12/5/2021 19:23,La casa de papel: Parte 5,1,7,SERIE,"['Crime', 'Drama']",es,24.4959,Moderadamente popular
0:49:38,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Válvulas de escape (episodio 6),0:49:38,12/5/2021 16:12,La casa de papel: Parte 5,1,6,SERIE,"['Crime', 'Drama']",es,24.4959,Moderadamente popular
0:00:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,¿Por qué eres así?: Temporada 1: Piloto: ¡Amo a los gais! (episodio 1),0:25:00,11/27/2021 16:29,¿Por qué eres así?: Piloto,1,1,SERIE,,,,
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dawson's Creek: Temporada 1: Piloto (episodio 1),0:00:05,11/26/2021 23:43,Dawson's Creek: Piloto,1,1,SERIE,"['Drama', 'Soap']",en,37.6635,Moderadamente popular
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Visita de Navidad: Miniserie: El hogar es donde está el árbol (episodio 1),0:00:01,11/26/2021 23:38,Visita de Navidad,1,1,SERIE,"['Family', 'Animation']",,0.204,Poco visto
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Flow de Navidad: Temporada 1: Episodio 1 (episodio 1),0:00:02,11/26/2021 23:38,Flow de Navidad,1,1,SERIE,,,,
0:22:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,¿Por qué eres así?: Temporada 1: No hablaré por toda la comunidad queer (episodio 6),0:22:37,11/26/2021 15:54,¿Por qué eres así?: No hablaré por toda la comunidad queer,1,6,SERIE,,,,
0:00:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La reina del flow: Temporada 1: Episodio 16 (episodio 16),0:00:24,11/26/2021 15:53,La reina del flow,1,16,SERIE,"['Drama', 'Crime']",es,80.8098,Moderadamente popular
0:22:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,¿Por qué eres así?: Temporada 1: La infinita gracia de Dios (episodio 5),0:22:22,11/24/2021 16:25,¿Por qué eres así?: La infinita gracia de Dios,1,5,SERIE,,,,
0:24:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"¿Por qué eres así?: Temporada 1: ¡Hola, millonaria! (episodio 4)",0:24:26,11/24/2021 16:01,"¿Por qué eres así?: ¡Hola, millonaria!",1,4,SERIE,,,,
0:20:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,¿Por qué eres así?: Temporada 1: Pito o vagina de color (episodio 3),0:20:15,11/23/2021 17:33,¿Por qué eres así?: Pito o vagina de color,1,3,SERIE,,,,
0:22:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,¿Por qué eres así?: Temporada 1: Las presiones del capitalismo tardío (episodio 2),0:22:10,11/22/2021 23:52,¿Por qué eres así?: Las presiones del capitalismo tardío,1,2,SERIE,,,,
0:24:41,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,¿Por qué eres así?: Temporada 1: Piloto: ¡Amo a los gais! (episodio 1),0:25:00,11/22/2021 23:22,¿Por qué eres así?: Piloto,1,1,SERIE,,,,
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Bold Type: Temporada 1: Piloto (episodio 1),0:45:26,11/22/2021 23:20,The Bold Type: Piloto,1,1,SERIE,"['Drama', 'Comedy']",en,12.7775,Moderadamente popular
0:20:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La directora: Temporada 1: La directora (episodio 6),0:30:38,11/22/2021 15:46,La directora: La directora,1,6,SERIE,,,0,Sin actividad
0:09:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La directora: Temporada 1: La directora (episodio 6),0:30:38,11/16/2021 16:51,La directora: La directora,1,6,SERIE,,,0,Sin actividad
0:27:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La directora: Temporada 1: La última oportunidad (episodio 5),0:27:33,11/15/2021 23:36,La directora: La última oportunidad,1,5,SERIE,,,,
0:23:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La directora: Temporada 1: No maten a Bill (episodio 4),0:23:40,11/15/2021 18:46,La directora: No maten a Bill,1,4,SERIE,,,,
0:24:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La directora: Temporada 1: Por qué no está bien (episodio 3),0:24:40,11/15/2021 15:55,La directora: Por qué no está bien,1,3,SERIE,,,,
0:25:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La directora: Temporada 1: La fiesta (episodio 2),0:25:34,11/15/2021 15:29,La directora: La fiesta,1,2,SERIE,,,,
0:28:42,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La directora: Temporada 1: El error (episodio 1),0:28:42,11/14/2021 22:07,La directora: El error,1,1,SERIE,,,,
0:00:25,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Escuela para señoritas Al Rawabi: Temporada 1: Siempre me encantó la escuela (episodio 1),0:00:27,11/14/2021 21:55,Escuela para señoritas Al Rawabi: Siempre me encantó la escuela,1,1,SERIE,['Drama'],ar,3.7861,Poco visto
1:38:14,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,¡Qué duro es el amor!,1:38:14,11/14/2021 0:28,¡Qué duro es el amor!,,,FILM,"['Comedy', 'Romance']",en,1.6376,Poco visto
0:28:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 1: Virgo (episodio 6),0:30:20,11/13/2021 23:30,Guía astrológica para corazones rotos: Virgo,1,6,SERIE,['Comedy'],it,2.5259,Poco visto
0:01:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 1: Leo (episodio 5),0:30:39,11/13/2021 23:28,Guía astrológica para corazones rotos: Leo,1,5,SERIE,['Comedy'],it,2.5259,Poco visto
0:01:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 1: Virgo (episodio 6),0:30:20,11/13/2021 23:25,Guía astrológica para corazones rotos: Virgo,1,6,SERIE,['Comedy'],it,2.5259,Poco visto
0:29:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 1: Leo (episodio 5),0:30:39,11/13/2021 22:24,Guía astrológica para corazones rotos: Leo,1,5,SERIE,['Comedy'],it,2.5259,Poco visto
0:35:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 1: Cáncer (episodio 4),0:35:30,11/13/2021 20:37,Guía astrológica para corazones rotos: Cáncer,1,4,SERIE,['Comedy'],it,2.5259,Poco visto
0:26:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 1: Géminis (episodio 3),0:26:23,11/13/2021 15:42,Guía astrológica para corazones rotos: Géminis,1,3,SERIE,['Comedy'],it,2.5259,Poco visto
0:33:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 1: Tauro (episodio 2),0:33:40,11/13/2021 14:50,Guía astrológica para corazones rotos: Tauro,1,2,SERIE,['Comedy'],it,2.5259,Poco visto
0:17:51,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Fiesta de renovación de año (episodio 10),0:27:08,11/12/2021 18:39,Big Mouth: Fiesta de renovación de año,5,10,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:01:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Fiesta de renovación de año (episodio 10),0:27:08,11/12/2021 18:35,Big Mouth: Fiesta de renovación de año,5,10,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:08:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Fiesta de renovación de año (episodio 10),0:27:08,11/12/2021 0:24,Big Mouth: Fiesta de renovación de año,5,10,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:16:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Resort de invierno (episodio 9),0:25:19,11/11/2021 16:44,Big Mouth: Resort de invierno,5,9,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:08:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Resort de invierno (episodio 9),0:25:19,11/10/2021 17:37,Big Mouth: Resort de invierno,5,9,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:13:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: La Navidad de Big Mouth (episodio 8),0:31:31,11/10/2021 17:17,Big Mouth: La Navidad de Big Mouth,5,8,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:33:41,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Guía astrológica para corazones rotos: Temporada 1: Aries (episodio 1),0:33:41,11/10/2021 0:05,Guía astrológica para corazones rotos: Aries,1,1,SERIE,['Comedy'],it,2.5259,Poco visto
0:18:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: La Navidad de Big Mouth (episodio 8),0:31:31,11/9/2021 20:33,Big Mouth: La Navidad de Big Mouth,5,8,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:12:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: ¡Te odio! (episodio 7),0:25:32,11/9/2021 17:28,Big Mouth: ¡Te odio!,5,7,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:13:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: ¡Te odio! (episodio 7),0:25:32,11/9/2021 17:03,Big Mouth: ¡Te odio!,5,7,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:25:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Los mejores amigos son los mejores amantes (episodio 6),0:25:46,11/8/2021 23:56,Big Mouth: Los mejores amigos son los mejores amantes,5,6,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:25:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Día de Acción de Gracias (episodio 5),0:25:43,11/8/2021 23:12,Big Mouth: Día de Acción de Gracias,5,5,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:26:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: El monstruo de ojos verdes (episodio 4),0:26:04,11/7/2021 20:59,Big Mouth: El monstruo de ojos verdes,5,4,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:26:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Los bichitos del amor (episodio 3),0:26:02,11/7/2021 20:33,Big Mouth: Los bichitos del amor,5,3,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:56:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: ¿Qué es el amor? (episodio 10),0:56:17,11/7/2021 15:51,You: ¿Qué es el amor?,3,10,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:45:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: Señales de alerta (episodio 9),0:45:15,11/7/2021 1:29,You: Señales de alerta,3,9,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:48:11,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: Aventuras y desventuras (episodio 8),0:48:11,11/7/2021 0:16,You: Aventuras y desventuras,3,8,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:48:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: Aquí todos estamos locos (episodio 7),0:48:07,11/6/2021 23:23,You: Aquí todos estamos locos,3,7,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:24:14,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: El Vago Sinvergüenza asciende (episodio 2),0:24:14,11/6/2021 21:05,Big Mouth: El Vago Sinvergüenza asciende,5,2,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:50:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: Un nuevo emprendimiento (episodio 6),0:50:28,11/6/2021 15:56,You: Un nuevo emprendimiento,3,6,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:25:13,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Noviembre secanueces (episodio 1),0:25:28,11/6/2021 15:15,Big Mouth: Noviembre secanueces,5,1,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:00:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Big Mouth: Temporada 5: Noviembre secanueces (episodio 1),0:25:28,11/6/2021 15:15,Big Mouth: Noviembre secanueces,5,1,SERIE,"['Comedy', 'Animation']",en,30.2332,Moderadamente popular
0:41:36,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: En el bosque (episodio 5),0:41:36,11/5/2021 0:17,You: En el bosque,3,5,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:43:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: Unidos por Madre Linda (episodio 4),0:43:52,11/4/2021 23:29,You: Unidos por Madre Linda,3,4,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:41:11,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: Síndrome de la mujer blanca desaparecida (episodio 3),0:41:11,11/3/2021 23:34,You: Síndrome de la mujer blanca desaparecida,3,3,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:47:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: Me casé con una asesina (episodio 2),0:47:56,11/3/2021 15:55,You: Me casé con una asesina,3,2,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
0:49:35,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,You: Temporada 3: Y vivieron felices para siempre (episodio 1),0:49:35,11/1/2021 23:24,You: Y vivieron felices para siempre,3,1,SERIE,"['Mystery', 'Crime', 'Drama']",en,59.4217,Moderadamente popular
1:41:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Atrapa ese email,1:41:19,10/23/2021 0:39,Atrapa ese email,,,FILM,"['Comedy', 'Romance']",en,3.2131,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Atrapa ese email,1:41:19,10/23/2021 0:39,Atrapa ese email,,,FILM,"['Comedy', 'Romance']",en,3.2131,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Soltera codiciada,0:00:01,10/23/2021 0:39,Soltera codiciada,,,FILM,['Comedy'],es,1.1337,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Cincuenta sombras de Grey,0:00:05,10/23/2021 0:35,Cincuenta sombras de Grey,,,FILM,"['Drama', 'Romance', 'Thriller']",en,18.2828,Moderadamente popular
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Mujeres arriba,0:00:03,10/23/2021 0:33,Mujeres arriba,,,FILM,"['Comedy', 'Romance']",es,2.1586,Poco visto
0:01:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El Reino: Temporada 1: Expiación (episodio 3),0:16:09,10/22/2021 16:48,El Reino: Expiación,1,3,SERIE,"['Crime', 'Drama']",es,2.8716,Poco visto
0:10:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El Reino: Temporada 1: Expiación (episodio 3),0:16:09,10/20/2021 16:56,El Reino: Expiación,1,3,SERIE,"['Crime', 'Drama']",es,2.8716,Poco visto
0:52:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: La final (episodio 13),0:52:55,10/20/2021 0:20,The Circle: EE. UU.,3,13,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:43:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: La recta final (episodio 12),1:00:01,10/19/2021 16:22,The Circle: EE. UU.,3,12,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:16:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: La recta final (episodio 12),1:00:01,10/19/2021 0:17,The Circle: EE. UU.,3,12,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:06:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: Tomar partido (episodio 11),0:52:43,10/19/2021 0:09,The Circle: EE. UU.,3,11,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:12:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: Tomar partido (episodio 11),0:52:43,10/18/2021 20:32,The Circle: EE. UU.,3,11,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:11:59,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: Tomar partido (episodio 11),0:52:43,10/18/2021 16:31,The Circle: EE. UU.,3,11,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:42:58,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Clickbait: Miniserie: La respuesta (episodio 8),0:42:58,10/17/2021 17:39,Clickbait,1,8,SERIE,"['Drama', 'Mystery', 'Crime']",en,4.8256,Poco visto
0:47:13,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Clickbait: Miniserie: El hijo (episodio 7),0:47:13,10/17/2021 16:48,Clickbait,1,7,SERIE,"['Drama', 'Mystery', 'Crime']",en,4.8256,Poco visto
0:49:59,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Clickbait: Miniserie: El hermano (episodio 6),0:49:59,10/17/2021 15:38,Clickbait,1,6,SERIE,"['Drama', 'Mystery', 'Crime']",en,4.8256,Poco visto
0:42:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Clickbait: Miniserie: El periodista (episodio 5),0:42:16,10/17/2021 14:55,Clickbait,1,5,SERIE,"['Drama', 'Mystery', 'Crime']",en,4.8256,Poco visto
0:39:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Clickbait: Miniserie: La amante (episodio 4),0:39:50,10/16/2021 19:33,Clickbait,1,4,SERIE,"['Drama', 'Mystery', 'Crime']",en,4.8256,Poco visto
0:17:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Clickbait: Miniserie: La esposa (episodio 3),0:17:48,10/16/2021 18:37,Clickbait,1,3,SERIE,"['Drama', 'Mystery', 'Crime']",en,4.8256,Poco visto
0:05:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: Tomar partido (episodio 11),0:52:43,10/13/2021 21:31,The Circle: EE. UU.,3,11,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:16:06,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: Tomar partido (episodio 11),0:52:43,10/12/2021 20:31,The Circle: EE. UU.,3,11,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:19:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: Círculo dividido (episodio 10),0:45:01,10/12/2021 20:12,The Circle: EE. UU.,3,10,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:14:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 3: Círculo dividido (episodio 10),0:45:01,10/11/2021 21:22,The Circle: EE. UU.,3,10,SERIE,['Reality'],en,11.8395,Moderadamente popular
0:42:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Sex Education: Temporada 3: Episodio 8 (episodio 8),0:57:23,10/10/2021 15:22,Sex Education,3,8,SERIE,"['Comedy', 'Drama']",en,29.5191,Moderadamente popular
1:25:38,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Te quiero como amigo,1:25:38,10/9/2021 23:58,Te quiero como amigo,,,FILM,"['Romance', 'Comedy']",fr,1.8607,Poco visto
0:15:13,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Sex Education: Temporada 3: Episodio 8 (episodio 8),0:57:23,10/9/2021 17:35,Sex Education,3,8,SERIE,"['Comedy', 'Drama']",en,29.5191,Moderadamente popular
0:55:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Sex Education: Temporada 3: Episodio 7 (episodio 7),0:55:26,10/9/2021 16:17,Sex Education,3,7,SERIE,"['Comedy', 'Drama']",en,29.5191,Moderadamente popular
